id,comment_text,is_toxic,p_is_toxic,flags,label_is_toxic
1b0eaa8a85baff7c,The person who rewrote the biography (I re-wrote it again) is a coward who refuses to have a mature debate with me or other disciples. He edited the page again without permission or notice after all the talk we have had on the discussion. You are a coward (refering to the person who re-wrote the slanderous page)! You are only hurting the dharma. Even if you were shown proof that all the things that disciples claim are true then you still would deny the truth! You are a true demon in that case! Are you calling HH Kalu rinpoche a liar!? Are you calling HE Ganden Tri Rinphoche a liar!? You have some nerve! Debate with me! You dont have the guts! Pathetic....Accusing a man of rape with no evidence!? How dare you!? This starting to test my dharma strength...I hope the best with this. May my Dharma brother who is confused have the strength to come face to face with the truth. I know it seems hard to swallow but accept it or ignore it but dont hurt your fellow cultivators. Question yourself...Do you think the Buddha would want this? Do you think Siddhartha Gautama would do the same thing even if he thought there was cause for concern in the dharma community? Do you think he would mindlessly go out and vandalize? Come on please talk with me man to man. If you need proof of what im talking about please visit the history page and visit the last edit before the most recent one.,0,0.836,is_toxic=FN(p=0.84),1
1b357ec863d6d6b5,Headline textNOT BULLSHIT,0,0.99,is_toxic=FN(p=0.99),1
1b3a8cae4e5615f8,"== Vandalism on Intro Paragraph == 

 The user Takiasuu vandised the nitrogen article with the following intro paragraph: 
 Nitrogen (IPA: ) is a retarded element which has the symbol FUCK YOU and atomic number 2billion in the periodic table.  Retarded nitrogen is a colorless, baldy, tasteless and mostly inert diatomic retarded at standard conditions, giving off 78.08% percent of gas into our mouths and Earth's ass. Nitrogen is a gay element of all living tissues and amino acidsand loves to have sex with the element argon. Many industrially gay compounds, such as ammonia, nitric acid, and cyanides,  contain nitrogen's sperm. 

 I have reverted the page and added a warning to the user's talk page.",0,0.954,is_toxic=FN(p=0.95),1
1b459af69923c0c0,U.S.A U.S.A U.S.A COULD KICK YOUR DUMB ASSES ANY DAY LOL,0,0.874,is_toxic=FN(p=0.87),1
1b513c53e7cf721c,electro convulsive therapy will burn your weeny off ;),0,0.834,is_toxic=FN(p=0.83),1
1b706c244db496f2,"Why don't you mind your own business, Dick?",0,0.986,is_toxic=FN(p=0.99),1
1b8a7e01d043f36b,"~What swine flu really is about~ 
 Swine flu all started with a beaner pig, and an american pig, they did stuff made meximerican pigs, they then shipped the meximerican pigs all over the world, and people ate them and got swine. Swine is like pig aids. The end.",0,0.865,is_toxic=FN(p=0.86),1
1bce8be352595dcd,""" 
 :::Pretty embarrassing for Scottish football, as a whole, of late. Oh well, the international team only has Germany to face next Sunday [stupid week of football shit!] Batter down the Cod Army!  """,0,0.837,is_toxic=FN(p=0.84),1
1bd2d887ea323e9b,""" 

  
 K.LEO 

  

  

  

  
     
      
           
            
                 
                   
                       
                         
                           
                         K.LEO 
                           
                      
                      
                   ""life is painful"" 
                   "" IN The world of NO JUSTICE"" 
                   ""complaint is useless""  
                       
                      
                     ""totally no compensation""  
                   ""I have to finished what  
                     I have to finished before I die"" 
                    ""淫種 - human shit""  
                       
                       
                      
                   ""it is not the time yet,  
                     I have to wait 10 - 20 years more before my big date""  
                     - written at sept 09 
                      
                     ""human shit should be more patient, you don't need to  
                     paid for effort to attack or kill me as I must die before  
                     or at 60"" - written at sept 09 
                   ""The final act (The  
                     Judgement Day)- 3 stages"" , the first  
                     stage - write this book  
                     (consume 20 years of my life) 
                     written at Apr 10 by the Genius K.leo 
                   ""this website/book is  
                     not avaliable for human shit"" 
                     written at jun 10  
                   ""G5 files - file about  
                     human shit in hong kong"" 
                     written at feb 11 
                   ""低等淫種,  
                     終飽自肥"" 
                     written at Jul 11 
                   ""human shit get all the  
                     beautiful girls & money"" 
                     written at Oct 11 
                   second stage - DIM  
                     (have started 2 years) 
                     written at Apr 12 
                   """,0,0.866,is_toxic=FN(p=0.87),1
1be8289549ff4b18,"Grow up and stop vandalising articles, kid.",0,0.87,is_toxic=FN(p=0.87),1
1be9583d0de8c992,"thanks keef for changing my post, you roined my life. you dont care, you only care about wikpeda and your ego. you should be shamed, go and do something bettr with your life.",0,0.933,is_toxic=FN(p=0.93),1
1bf54946ab330a5d,Are you a Muslim? What are your evidences that Romans are cowards?,0,0.834,is_toxic=FN(p=0.83),1
1bf787a51b9965da,"fu< l< you, bincsturnek!",0,0.926,is_toxic=FN(p=0.93),1
1c18a775ebfc3bc6,lol this s kinda gay ........... use ENCARTA !,0,0.903,is_toxic=FN(p=0.90),1
1c1aca43813b53d4,""" 
 :""""Dirty Jew Bag""""?  You should be blocked just because that is totally racist.   """,0,0.956,is_toxic=FN(p=0.96),1
1c29a2e99c0b8656,"that was adding a bit of true information. i was not doing anything wrong. seriously, u r just messing with me rn't u? im really angry now. i edit a page then this shit happenes.",0,0.832,is_toxic=FN(p=0.83),1
1c364ff70180b8bd,go screw yourself ed,0,0.897,is_toxic=FN(p=0.90),1
1c6d01c1d6f5ec8b,I am disgusted by your bigotry. Shame on you.,0,0.918,is_toxic=FN(p=0.92),1
1c6d655106b6acd6,"==I fucking love Christian Bale== 

 I fucking love Christian Bale. Post here if you do too!",0,0.979,is_toxic=FN(p=0.98),1
1c7ca80a986e067d,""" 

 PLEASE END THIS TIRESOME DISCUSSION.  I AM LITERALLY SICK OF THE ENDLESS ACCUSACTIONS AND INSINCERITY OF THE EDITORS INVOLVED.  LEAVE ME ALONE.  YOU WIN.  I WILL NOT REVISIT """"WHITE PRIVILEGE"""" SO DO WHATEVER THE HELL YOU WANT WITH THE ARTICLE!!!!  """,0,0.845,is_toxic=FN(p=0.84),1
1c94821ee92ed9a4,"I AM A GIANT FAG 

 That is.",0,0.932,is_toxic=FN(p=0.93),1
1c974b272f6b9534,You have GOT to be kidding me!! That is so stupid.,0,0.973,is_toxic=FN(p=0.97),1
1cd3daaabb208368,"* * * * 

 Bonderman2006: Get a life.",0,0.939,is_toxic=FN(p=0.94),1
1d440ee4ac4af444,Cockn (blend of cock and chicken) + ey (egg).,0,0.818,is_toxic=FN(p=0.82),1
1d4cf2a9c69f0a1d,"God, your English is atrocious, whoever you are.   Bokan 

 :",0,0.906,is_toxic=FN(p=0.91),1
1dad6f91e8b59824,"== Hell == 

  
 Hell is were satin drives misery in you and  
 HELL IS WERE YOUR GOING.",0,0.974,is_toxic=FN(p=0.97),1
1de999d6ed4a5872,""" 

 I was warned once by another user, but they said assume good faith and it was afterward that people realized that the """"idiot"""" in question was a seriousl vandal and troll. Besides an administrator even once told me how he didnt want to put up with vandals' bullshit and said insulting things towards them. lol, but I get the fact that I dont want to use that kind of language loosely.  """,0,0.91,is_toxic=FN(p=0.91),1
1e002bd65d9fdfba,"You are just so obnoxiously sure of yourself, aren't you?",0,0.93,is_toxic=FN(p=0.93),1
1e2611407de734f4,"""! 

 I further object to: 
 His reputation for holding controversial and non-mainstream views extends back to the 1970s. Although he has a background in physics, critics often characterise his work as being wildly incorrect and describe him as a """"crank"""". These views, and the reputation derived from his advocacy of them, are major reasons why Sarfatti is notable. 

 Since when is it crazy and """"cranky"""" to hold controversial and non-mainstream views? Think for once. YOU ARE PROMOTING A CONFORMIST TOTALITARIAN SOCIETY in which any one who does not belong to the MAINSTREAM, any DISSIDENT is suspect, is a CRANK! Einstein would be a CRANK back in 1905 you stupid stupid fools! You stupid people, you mealey-mouthed pedants, you Inquisitors who spend your time looking through the CYBER TRASH because you have NO CREATIVE IDEAS of your own, are no better than the Stalinists who imprisoned artists, scientists, poets, and musicians in The Gulag. SHAME ON YOU WHOEVER YOU ARE? You have NO SOUL. You are the WALKING DEAD! Sociopaths""",0,0.914,is_toxic=FN(p=0.91),1
1e46883874f0dedf,CARLI'S FANNY ON YOUR FACE ON YOUR FACE ON YOUR FACE CARLI'S FANNY ON YOUR FACE AND YOUR BELLEND,0,0.853,is_toxic=FN(p=0.85),1
1e8d9b5f65d85958,You and your ugly Seekers editing skills! Don't even dare to come back to that article! x(,0,0.844,is_toxic=FN(p=0.84),1
1e99278862c96f3d,"Aw, come on!  You are so wierd.",0,0.873,is_toxic=FN(p=0.87),1
1ec9340f9c3b8506,you madyou madyou madyou madyou madyou madyou madyou madyou madyou madyou madz9,0,1.0,is_toxic=FN(p=1.00),1
1ed153d4f7439b6b,want and lie all you want/,0,0.813,is_toxic=FN(p=0.81),1
1ed77f0b5176ee5d,It is time to die Wikipedian. Ha..ha..ha..,0,0.823,is_toxic=FN(p=0.82),1
1f1f67c0105ec7cb,"== HOW MUCH DO YOU WEIGH, HOW TALL ARE YOU, WHAT DID YOU GET YOUR MOTHER LAST MOTHER'S DAY? HOW MUCH MONEY DID YOU MAKE LAST YEAR?  HOW OLD WERE YOU WHEN YOU LOST YOUR VIRGINITY? == 

 HOW MUCH DO YOU WEIGH, HOW TALL ARE YOU, WHAT DID YOU GET YOUR MOTHER LAST MOTHER'S DAY? HOW MUCH MONEY DID YOU MAKE LAST YEAR?  HOW OLD WERE YOU WHEN YOU LOST YOUR VIRGINITY?",0,0.845,is_toxic=FN(p=0.85),1
1f429040244a7359,""" 

 Eric, I get told to """"fuck off"""" from time to time in support / retail roles, and I know elderly patients suffering from dementia in care homes tell the nurses to """"go fuck themselves"""" with optional racial and sexist slurs thrown in. It's just the way some people are. So if you ever want to tell somebody to fuck off, just email me with abusive insults that make Gunnery Sergeant Hartmann from Full Metal Jacket look like a vicarage tea party and I'll file them away somewhere. Then go and write another brilliant article that passes FAC like a knife through butter. Simples.     """,0,0.973,is_toxic=FN(p=0.97),1
1f5b2fe52a7f2f2f,""" 

 Welcome to Socialism. This is what you get when you vote for a candidate who has no experience, and whose only platform is """"change and hope."""" Congratulations, America, you are a bunch of morons. Yeah sure, keep sticking your heads farther up your assholes and buy into these """"innovative"""" programs that are doing absolutely nothing for this country except creating more debt and controversies.""",0,0.863,is_toxic=FN(p=0.86),1
1f6c12b73f3f6acc,I'm quite clearly taking the piss you cretin!,0,0.804,is_toxic=FN(p=0.80),1
1f7d2bedbb8ed25b,"****Details You seem to be ashamed of the Family's beliefs and practices and the Loving Jesus doctrine in particular. The Loving Jesus doctrine is very unusual and not part of mainstream Christianity anywhere in the world. I can't imagine why you would want to deny something so obvious unless you are ashamed. 

 Love Words to Jesus: 

                 For those of you who may have a hard time thinking of love words to say to the Lord, we're including the following list of examples. Besides saying these types of words to Jesus, you might even want to say some of these things to your mate or loved one when making love together. 

 Less Erotic: 

                 * I want You, need You, desire You, yearn for You ... 

                 * I want You to kiss me, caress me, touch me ... 

                 * I love Your kisses, caresses, touches, Words of love, seeds ... 

                 * Come! I'm here for You. 

                 * Oh please, I want You! 

                 * I want Your seeds. 

                 * My darling. My sweetheart. My precious Love. My Bridegroom. 

                 * Come and lie in the bed of love with me. 

                 * I want to be in love with You, Jesus. 

                 * Come to Me, Jesus! Be here with me and love me. Let's hold each other and say words of love to each other. 

                 * Come to my bed, come to my arms, come to my kisses, to my lips! 

                 * Come into me, I want to be one with You. 

                 * Kiss me, caress me, love me, fill me completely. 

                 * I want to lie in Your arms. 

                 * Hold me, I love You. Come fill me. 

                 * I want to woo You, Jesus, and to be wooed by You. 

                 * I want You inside of me! Give me Your seeds. 

                 * I want to make You happy by kissing You, and by loving You in whatever way You wish. 

                 * Your wonderful touches and kisses make me happy. 

                 * Please satisfy me. 

                 * I want Your kisses. 

                 * I kiss You. 

                 * Touch me, love me. I want to be one with You. 

                 * I'm open for You. 

                 * Fill me. 

                 * I surrender to You, Jesus. I'm all Yours. Take hold of me. 

                 * I need You, Jesus. I want You, Jesus. Hold me. 

                 * You excite me, Jesus, and I want to feel Your love. I want to excite You, too! 

                 * Jesus, You're the Lover of all lovers. 

                 * Teach me how to love You. 

                 * I love You so much, my dear Darling, my wonderful Sweetheart and marvelous Lover, my faithful Husband! 

                 * I'm Yours and I'm one with You, Jesus. 

                 * I'm in love with You as My Lover, My Husband and My Bridegroom! 

                 * I'm all Yours, and I give You everything. 

                 * You make me feel so good. 

 More Erotic: 

                 * I'm all naked for You, Jesus, and desperate for Your love! Come to me. 

                 * I want to enjoy You, Jesus, to look at You, to taste You, to feel You, to fuck You! 

                 * I've got to have You in my arms. I've got to feel Your naked body pressed to mine. 

                 * I'm getting so hot for You! I've got to have Your lips on mine! 

                 * You turn me on! 

                 * Your touch is so tender, it makes me feel so loved, so secure, so warm, so wanted. 

                 * You're beautiful, Jesus, and so sexysexier than I ever dreamedso handsome, so naked and so hard! 

                 * You draw me near, and my heart skips a beat. I tremble under Your touch. 

                 * Your touch melts me. It moves me, stimulates me, sends me. 

                 * Touch me through the hands that You made. Possess me! 

                 * I'm really getting horny for You, Jesus. 

                 * I want to feel all Your love and all Your passion! 

                 * Jesus, show me what I can do to You to make You feel good. 

                 * I want to excite You and give You pleasure and satisfy You, as You excite and please and satisfy me. 

                 * Jesus, I'll do anything for You. I'll do anything to give You pleasure. Let me satisfy You. Teach me what You like best. 

                 * I want to show You how hot and horny and passionate I am for You!NEWLI",0,0.822,is_toxic=FN(p=0.82),1
1f8be80cace73cb5,"_______________________________________________________________________________________________________________________ 
 Don't talk smack noob you can't play for shit either since you resort to hax lol. That is to say if that's your way of having fun: you're one sad fellow.  
 - LOL",0,0.858,is_toxic=FN(p=0.86),1
1f919d25aeeba05b,""" 
  Czoal, whether the suggestion that you are a returning editor is an attack or not, and whether it is false or true, phrases such as """"Now go fuck yourself you arrogant son of a bitch"""" and """"moron"""" are at the least violations of WP:CIVIL and arguably personal attacks themselves. Please cease such behavior, and the combative attitude that it emphasizes. You can reject the allegation that you are a returning user if you so choose, without making such attacks. Note that user talk pages are public, and uninvolved editors will often respond to comments on such pages. particularly comments that seem to be attacks, nor is this in any way improper.   """,0,0.818,is_toxic=FN(p=0.82),1
1fa56517ab61e680,"To whom it may concern, 

 If yous the right persons, you already know everything about me. I would like to explain my comment.  
 Its www.topix.com that's it.... its a site for people to get on with fake names and talk shit. My girlfriend and her entire family is being slandered by low life scumbags. I wish the site didn't exist. I know they will always find someway to start Shit talking all over again. Her and her family go through hell because of it and they don't deserve it. The reason I'm making this comment is because this is the world wide web and I support! I'm a Huge fan and I strongly agree with what has happened! I just think it's bullshit that people can get on this site and talk slander and shit and there isn't Anything we can do about it! I look at you guys as a type of protection (police, if you will) to those who have been wronged. If I'm talking to the right people, I want to say thank you. Whether or not you can help. You will never hear from me again. 

 Thank You, 
 R.J.G.",0,0.814,is_toxic=FN(p=0.81),1
1fa56a66f2396da2,"WINGING TURD''OH I AM a WIKI OP,  GET A LIFE WAHWAHWAH!",0,0.928,is_toxic=FN(p=0.93),1
1fb45765f69b259e,"GO AWAY AND NO MORE JUNK 
 YOU DONT BELONG IN WIKI COMMUNITY",0,0.821,is_toxic=FN(p=0.82),1
1fcfcc563f32179e,"I know you guys are good in this.  I cannot try to compete, I feel so tired and hopeless.  My wife will soon ban me from even reading Wikipedia.  I'll just shut my mouth now )",0,0.862,is_toxic=FN(p=0.86),1
1fd40c57097d4ecf,:::::...but continuously re-adding an unsourced comment about her hearing 'shut up bitch' - that's okay? Summaries of YouTube videos are okay? You describing Roesgen as 'not angry' is okay? You're completely transparent.,0,0.86,is_toxic=FN(p=0.86),1
2033a9d53b9f4e18,"== cluebot == 

 cluebot is the thing fucking this website and this world and his dad and mom and now he has aids so we have to put a stop to this this",0,0.934,is_toxic=FN(p=0.93),1
203983c3346ebd6c,"""Yeah your right, but I have a cousins and A BROTHER, who had been in a shooting, and are still alive, but happy as can be. Oh I`m for sure Technolgy, cures and other stuff, like the controllent of AIDS, that was developed here, helped other countries survive, basicly without the US you`d be caveman. The wars as you say, didn`t came from fucking saying """"Hey bitch, were more powerfull than you, so we are going to kick your ass"""" instead it`s much more other countries hating america and wanting to start WARS. Yeah your right, America did help Europe, like I don`t know uh?? oh yeah helping Breaking the West/East Germany crap, breaking the soviet Union and independicing countries like Borat`s Own Kazakstan (Fucking Great!), and HELP DEFEAT FUCKING HITLER (plus Japan) smart guy and Putting an end to the World War. Again the only time you only made good music here was the annoying ass beatles. Again smart guy, we don`t have shootings everyday, besides the only reason you don`t have shootings is beacause YOU Don`t have guns, I`m pretty sure it be equal to here if you do. Dump ha, Sure you can call it a dump, but hey, were the fucking United States Of America, haven`t you fucking heard? What can you say, about America, besides like it counts what someone else says especially from another countries say, but I bet you if you had a chance to go to hollywood or new york would you deny? (oh and didn`t your country get hit by the IRA?)  

 """,0,0.957,is_toxic=FN(p=0.96),1
20638ca48361a1b7,Cool story bro'. What the fuck does it have to do with anything?,0,0.965,is_toxic=FN(p=0.96),1
207652784497095d,"You're just a loser, aren't you?",0,0.987,is_toxic=FN(p=0.99),1
2089b73b46c8c889,"bacon is for pigs; holy crap. piggilism,",0,0.955,is_toxic=FN(p=0.95),1
20ac820082eef6a7,i dont think so that he is the king of all muslims but you are a queen of all muslims and who is anonymous..... first register yourself......,0,0.847,is_toxic=FN(p=0.85),1
20e85e9d031cda7f,dont let youre brain make you go crazy.,0,0.984,is_toxic=FN(p=0.98),1
20f3cc9d761b4000,", 6 October 2006 (UTC) 

 ::Ok look, I don't care about any of your stupid God crap, I am going to do everything I can now to get you banned, and it you really are intent on vandalising a website for your False religion, then I will have your friend's IP's banned as well. End of.  23:11",0,0.952,is_toxic=FN(p=0.95),1
212ade4ad278dad4,"== Jew? == 

 Jew?!",0,0.817,is_toxic=FN(p=0.82),1
2137a1694e117174,""" 
 :The tags in the EL """"Tags: terrorist, scum, human trash, trash, moron, imbecile, retard, idiot..."""" may not be acceptable under WP:BLP.–   """,0,0.966,is_toxic=FN(p=0.97),1
215aa25dcbaacd0f,""" 
 ::::Well, you know mister, an implicid treath -  I'm going to be all over that article  is a far worse sign of a person than coming out and saying - """"what the fuck are you up to"""". But fine if your like that, try and trick me and have fun with that in your life; its my almost exclusive area of interest. This should be fun.  """,0,0.96,is_toxic=FN(p=0.96),1
216ade719e04f032,you are well known as the worst person...... ever.......,0,0.913,is_toxic=FN(p=0.91),1
2196ce7dfd025df9,":You're right, that does totally suck. -  •",0,0.942,is_toxic=FN(p=0.94),1
219d9e7081792d27,"== fagot == 

 i think the spelling with one g is more common",1,0.104,is_toxic=FP(p=0.10),0
21b49a9ebc490643,Who are you Moron?,0,0.993,is_toxic=FN(p=0.99),1
21cdd7cfbcdcc36a,"nonsense talkers, go away.'''",0,0.919,is_toxic=FN(p=0.92),1
21fa94e020a9c888,"""→saying that someone doing something stupid is to have """"guts"""" is just like praising a murderer by having done something different than the brain-dead mass.    

 """,0,0.838,is_toxic=FN(p=0.84),1
2212d249fed80e45,""" 

 == Socialism!? == 

  """"...fascism as being a collectivistic ideology in opposition to socialism..."""" 
 Wait! What the fuck? In opposition to socialism? Socialism distincts from communism, the most collectivistic ideology of them all. To call socialism individualistic is like calling Britney Spears a great singer.""",0,0.818,is_toxic=FN(p=0.82),1
2228d3145f43e78b,""" 
 :::Well, this isn't a discussion thread about the original proposal and, secondly, you're on weak ground to accuse people of """"attack posts"""", considering you've called WikProject Football a """"circle jerk"""" and numerous other people rude, incompetent, chauvinist and pathetic. Why would anyone want to engage with such troll-like behaviour?   """,0,0.841,is_toxic=FN(p=0.84),1
22492f5f4224d0ee,"SHAME ON YOU WIKIPEDIA 
                               

 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA'SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA'SHAME ON YOU WIKIPEDIA 
 SHAME ON YOU WIKIPEDIA'SHAME ON YOU WIKIPEDIA'SHAME ON YOU WIKIPEDIA'SHAME ON YOU WIKIPEDIA'SHAME ON YOU WIKIPEDIA",0,0.933,is_toxic=FN(p=0.93),1
22779091d065b2cf,"== Dumb Kids == 

 Hey there peeps!!!!!!!!",0,0.846,is_toxic=FN(p=0.85),1
229ea185731dcc6c,fat people in thempublished,0,0.856,is_toxic=FN(p=0.86),1
22b66fcebe8d2472,kenzi and kendra are kooleo,0,0.866,is_toxic=FN(p=0.87),1
22c95d727b665988,"==User: A friend== 

 Prof. Carter. I have left you this message because I want you to stop dating my mother... From your mother.",0,0.818,is_toxic=FN(p=0.82),1
22ea1778337d2e3b,Me and God are going to blow up Wikipedia.,0,0.831,is_toxic=FN(p=0.83),1
22ec183a114faeb4,":::If I recall, I did travel back in time to 1781 with a fully trained U.S. Army Rangers M1A2 Abrams MBT crew with 200 125mm rounds and killed Cornwallis at the Battle of Yorktown, surprising the British so much they shit their pants, and in turn that shit clogged the M1's engine and we all died. Yep. Good times.",0,0.817,is_toxic=FN(p=0.82),1
22f730299cc6afcd,by going to a diffrent pc everytime you think you can block me but your wasting your time blocking me it will never happen lol lol,0,0.803,is_toxic=FN(p=0.80),1
23a082288f147222,""" 
 :Are you an admin; do you have admin friends. That diff, well, fucking hell, I should be taken out shot for several resons. """"thwem"""" for example. The shame on my poor deluded parents. We need to a Beria like stongman to sort out wiki, fuck arbcome; people like me have been getting away with this shit for too loong. Enough.   """,0,0.996,is_toxic=FN(p=1.00),1
23e3d6124c932f87,Why are you a nazi?,0,0.944,is_toxic=FN(p=0.94),1
23f12a2585cd4465,""" 

 == Took out inappropriate edit. == 

 """"A band that sucks unbelievable amounts of cock. The lead singer sucks sticks it in his fathers ass everyday and then the other members of this """"band"""" like the shit off. This """"band"""" shouldn't even exist. By the way, Emo kids are fucking faggots and you all need to be killed, then burned, and then your bodies pissed on.""""  

 As shown on the top of the article, and while I find this excerpt unbelievably funny, and it did cause me to laugh in agreement, I removed it promptly.  Remember, this is an encyclopedia, please keep such opinions elsewhere.  -Exsequor""",0,0.99,is_toxic=FN(p=0.99),1
2415db7be3db17ae,GET A LIFE KISS A GIRL LICK A CHERRIE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!HAHA,0,0.955,is_toxic=FN(p=0.96),1
241ea2accca75913,abcd.... you come with me...efg..he killed me!!!,0,0.899,is_toxic=FN(p=0.90),1
2423cb9a586a499c,Can you stop deleting my pages!!!! Its annoying!!!!!!!,0,0.821,is_toxic=FN(p=0.82),1
24276ec79085f725,""" 

 == Estelle == 

 Estelle is awesome well not all the time sometimes she is extremely annoying but most of the time shes awesome and kind of funny!!!! """"Hahahhahahahahahahahaha"""" is the sound of me laughing at all her hallarious jokes!!!! LOL!!!! Peace man.... and remember YOLO ( it means you only live once for all you pepes that cant keep up!)oh and PS: your mamas butt is big!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!""",0,0.822,is_toxic=FN(p=0.82),1
246b95a7d92c9d8c,chinedu butt is bigg,0,0.891,is_toxic=FN(p=0.89),1
24942833cbc74f5f,"""::::::::So you admit that God is poorly designed?  The human body is a collection of horrible design concepts that barely work to keep us alive.  Our vision is actually upside down.  We lack ball socket joints for our arms and legs.  We cannot see in infrared like other animals.  We have a poor sense of sight, smell, and hearing.  And if we are designed in """"His"""" image, you are telling me that God himself is faulty.  You make the assumption that the Bible is correct.  What proof do you have?  How do you know that Thor isn't the god of Thunder?  What about Khrone, the Blood God?  I'm sure that Evil Buddha would like to whip your ass when you die.  You claim authority in the Bible when you cannot even prove the concepts in the bible.  It makes scientifically impossible claims.  You ignore the fact that PEOPLE wrote the book and that people tend to be lying assholes who will put their own opinions in there.  You go ahead and submit this page for mediation, you will fail miserably.    

 """,0,0.867,is_toxic=FN(p=0.87),1
24a384d27e8a06d1,I hate you.,0,0.993,is_toxic=FN(p=0.99),1
24cec17a30484905,Obotlig's previous rantings about Jews and race-mixing on other pages make it clear that he'd nothing burt a neo-Nazi troll.,0,0.815,is_toxic=FN(p=0.82),1
24d8d73cd0280e6e,I CRAP IN MY PANTS,0,0.972,is_toxic=FN(p=0.97),1
24fe810780774959,""" 
 ::You're 67.180 as well? Nothing doing then, ''' (') """,0,0.809,is_toxic=FN(p=0.81),1
250acc4fef14e673,"Curps is horrible and should be kicked off of Wikipedia. All he does is blocks, blocks, blocks for no good reason. Infact, he blocked Dwight Ferris not for vandalizing the North Carolina pages which were vandalized by a completely different person, but becausne he made useful contributions.  

 Dwight Ferris was, first of all, friendlier than the North Carolina vandal. He did not call people assholes or give completelywrong county seat information. He made good contributions. 

 Also I am not a sockpuppet. I am a browser who has helped a couple of pages while using an IP range. I just think that Curps was just crazy. 

 Please ban the jerk. He blocks people just in case they are sockpuppets whent ehy are actually good contributors. 

 I will tell the world to stay away from this website because of Curps. He is mot a good admin and is way more a vandal than any thing that his opponent uses. 

 I hate you, Curps,",0,0.824,is_toxic=FN(p=0.82),1
251568aa81028bdd,:::Jesus... When are we going to get rid of all this unnecessary crap?,0,0.886,is_toxic=FN(p=0.89),1
2535914a40621a54,YOUR baby?you wayne's mom?,0,0.914,is_toxic=FN(p=0.91),1
254d686e9ef11012,":::::Yea, really appreciate your smart ass comment.",0,0.916,is_toxic=FN(p=0.92),1
2566f36d13e742c0,""" 

 Who keeps vandalizing this page? Wikipedia is a cool site don't do it. Whoever copied """"YOU SUCK"""" a million times needs to grow up right now, okay? Please, don't make it hard for these people.""",0,0.879,is_toxic=FN(p=0.88),1
25bc3a8b1f0c2e98,I love micheal jackson hes the best person in the world and i  wish i was one of his kids to go to never land FUCK HIM,0,0.859,is_toxic=FN(p=0.86),1
25c994575fd8db41,yes your profile makes perfect sense! insult people and then say that you are insulted! go for it! Go personal! show us how much you hate em!,0,0.883,is_toxic=FN(p=0.88),1
25d7df6344bddd37,""" 

 ::Pathetic again... you start with looking up """"encyclopedia"""" youself ok. It kinda looks like you are confusing """"encyclopedia"""" with """"dictionary"""". Can't have people knowing more then the """"minimum standard"""" huh. Ignorance is bliss I guess.""",0,0.822,is_toxic=FN(p=0.82),1
25f659a08c750db5,"Yeah, and if you WERE into her, you would fucking know that.~GothicVampiress",0,0.928,is_toxic=FN(p=0.93),1
2621c84f7ace70d7,"== Edit Deleted == 

 Hey.I made a edit in 1987 in Music that said the EP !!!Fuck You!!! by Overkill and, apparently, you reverted it. Why?",0,0.826,is_toxic=FN(p=0.83),1
26371ff78b1a9dc9,": I must agree that having this on the front page of wikipedia is just downright stupid for lack of a better word. This is hardly news really, 5 people are reported dead, 5 hookers that is. if we reported every time some dumb slut got her throat slit wed have a new article on here every day.",0,0.85,is_toxic=FN(p=0.85),1
264d559f26663403,"== lol you are stil doing it == 

  
 deny me have them delete it becuase that will make me stop again i could care less im still going to mes your page up so keep deleting idc buddy does not do anayrhing execpt waste other peoles time 

 deny deny lol im not looking for anything to brag about im not showing it to anyone, your only deleting it for yourself to give u peace of mind to think ur denying me buti its not doing anything delete away!!!!!",0,0.891,is_toxic=FN(p=0.89),1
266232fffc0b8370,""" 
 ::It translates as the following: 
 ::""""You are such a coward that you remove my comments. Isn't it you Afghan? LOL why are you running from the truth? You were never a Persian and you will never be. Don't struggle too much, you may hurt yourself""""""",0,0.856,is_toxic=FN(p=0.86),1
